method,train_seed,mode,eval_seed,instance_id,instance_index,instance_filename,objective
AM,2345,sample1280,20260827,I22,22,N20_K2_M12_I22.xlsx,11.3437728882
AM,2345,sample1280,20260827,I23,23,N20_K2_M12_I23.xlsx,12.0002326965
AM,2345,sample1280,20260827,I24,24,N20_K2_M12_I24.xlsx,12.7087984085
AM,2345,sample1280,20260827,I25,25,N20_K2_M12_I25.xlsx,9.78577041626
AM,2345,sample1280,20260827,I26,26,N20_K2_M12_I26.xlsx,11.3195858002
AM,2345,sample1280,20260827,I27,27,N20_K2_M12_I27.xlsx,10.0856285095
AM,2345,sample1280,20260827,I28,28,N20_K2_M12_I28.xlsx,11.9529972076
AM,2345,sample1280,20260827,I29,29,N20_K2_M12_I29.xlsx,11.5553016663
AM,2345,sample1280,20260827,I30,30,N20_K2_M12_I30.xlsx,10.6915769577
AM,2345,sample1280,20260827,I31,31,N20_K2_M12_I31.xlsx,8.23574256897
AM,2345,sample1280,20260827,I32,32,N20_K2_M12_I32.xlsx,8.38308811188
AM,2345,sample1280,20260827,I33,33,N20_K2_M12_I33.xlsx,8.97631168365
AM,2345,sample1280,20260827,I34,34,N20_K2_M12_I34.xlsx,11.4696140289
AM,2345,sample1280,20260827,I35,35,N20_K2_M12_I35.xlsx,11.941947937
AM,2345,sample1280,20260827,I36,36,N20_K2_M12_I36.xlsx,9.47213745117
AM,2345,sample1280,20260827,I37,37,N20_K2_M12_I37.xlsx,12.1204652786
AM,2345,sample1280,20260827,I38,38,N20_K2_M12_I38.xlsx,10.0250473022
AM,2345,sample1280,20260827,I39,39,N20_K2_M12_I39.xlsx,11.1211776733
AM,2345,sample1280,20260827,I40,40,N20_K2_M12_I40.xlsx,10.6950511932
AM,2345,sample1280,20260827,I41,41,N20_K2_M12_I41.xlsx,10.5170097351
AM,2345,sample1280,20260827,I42,42,N20_K2_M12_I42.xlsx,12.1292648315
AM,2345,sample1280,20260827,I43,43,N20_K2_M12_I43.xlsx,9.48166656494
AM,2345,sample1280,20260827,I44,44,N20_K2_M12_I44.xlsx,11.4944000244
AM,2345,sample1280,20260827,I45,45,N20_K2_M12_I45.xlsx,11.7574825287
AM,2345,sample1280,20260827,I46,46,N20_K2_M12_I46.xlsx,7.74696159363
AM,2345,sample1280,20260827,I47,47,N20_K2_M12_I47.xlsx,9.56714057922
AM,2345,sample1280,20260827,I48,48,N20_K2_M12_I48.xlsx,9.46759033203
AM,2345,sample1280,20260827,I49,49,N20_K2_M12_I49.xlsx,10.3739976883
AM,2345,sample1280,20260827,I50,50,N20_K2_M12_I50.xlsx,12.2082633972
AM,2345,sample1280,20260827,I51,51,N20_K2_M12_I51.xlsx,11.4327306747
AM,2345,sample1280,20260827,I52,52,N20_K2_M12_I52.xlsx,10.9124488831
AM,2345,sample1280,20260827,I53,53,N20_K2_M12_I53.xlsx,10.6749954224
AM,2345,sample1280,20260827,I54,54,N20_K2_M12_I54.xlsx,9.9144153595
AM,2345,sample1280,20260827,I55,55,N20_K2_M12_I55.xlsx,12.1331033707
AM,2345,sample1280,20260827,I56,56,N20_K2_M12_I56.xlsx,12.2563180923
AM,2345,sample1280,20260827,I57,57,N20_K2_M12_I57.xlsx,11.3241481781
AM,2345,sample1280,20260827,I58,58,N20_K2_M12_I58.xlsx,9.17675209045
AM,2345,sample1280,20260827,I59,59,N20_K2_M12_I59.xlsx,9.14588356018
AM,2345,sample1280,20260827,I60,60,N20_K2_M12_I60.xlsx,10.0273637772
AM,2345,sample1280,20260827,I61,61,N20_K2_M12_I61.xlsx,10.3971328735
AM,2345,sample1280,20260827,I62,62,N20_K2_M12_I62.xlsx,9.34490966797
AM,2345,sample1280,20260827,I63,63,N20_K2_M12_I63.xlsx,10.3600091934
AM,2345,sample1280,20260827,I64,64,N20_K2_M12_I64.xlsx,9.82304954529
AM,2345,sample1280,20260827,I65,65,N20_K2_M12_I65.xlsx,12.8661899567
AM,2345,sample1280,20260827,I66,66,N20_K2_M12_I66.xlsx,10.9069252014
AM,2345,sample1280,20260827,I67,67,N20_K2_M12_I67.xlsx,10.1993207932
AM,2345,sample1280,20260827,I68,68,N20_K2_M12_I68.xlsx,10.393872261
AM,2345,sample1280,20260827,I69,69,N20_K2_M12_I69.xlsx,10.748090744
AM,2345,sample1280,20260827,I70,70,N20_K2_M12_I70.xlsx,10.4700956345
AM,2345,sample1280,20260827,I71,71,N20_K2_M12_I71.xlsx,11.8426809311
AM,2345,sample1280,20260827,I72,72,N20_K2_M12_I72.xlsx,10.9408302307
AM,2345,sample1280,20260827,I73,73,N20_K2_M12_I73.xlsx,9.57029724121
AM,2345,sample1280,20260827,I74,74,N20_K2_M12_I74.xlsx,10.9732933044
AM,2345,sample1280,20260827,I75,75,N20_K2_M12_I75.xlsx,9.674451828
AM,2345,sample1280,20260827,I76,76,N20_K2_M12_I76.xlsx,12.1540269852
AM,2345,sample1280,20260827,I77,77,N20_K2_M12_I77.xlsx,9.88037395477
AM,2345,sample1280,20260827,I78,78,N20_K2_M12_I78.xlsx,10.0371932983
AM,2345,sample1280,20260827,I79,79,N20_K2_M12_I79.xlsx,11.2669429779
AM,2345,sample1280,20260827,I80,80,N20_K2_M12_I80.xlsx,10.878279686
AM,2345,sample1280,20260827,I81,81,N20_K2_M12_I81.xlsx,10.6315288544
AM,2345,sample1280,20260827,I82,82,N20_K2_M12_I82.xlsx,9.8842792511
AM,2345,sample1280,20260827,I83,83,N20_K2_M12_I83.xlsx,10.7646541595
AM,2345,sample1280,20260827,I84,84,N20_K2_M12_I84.xlsx,10.2129440308
AM,2345,sample1280,20260827,I85,85,N20_K2_M12_I85.xlsx,11.6117191315
AM,2345,sample1280,20260827,I86,86,N20_K2_M12_I86.xlsx,10.3702106476
AM,2345,sample1280,20260827,I87,87,N20_K2_M12_I87.xlsx,9.01242256165
AM,2345,sample1280,20260827,I88,88,N20_K2_M12_I88.xlsx,9.95205497742
AM,2345,sample1280,20260827,I89,89,N20_K2_M12_I89.xlsx,10.8962430954
AM,2345,sample1280,20260827,I90,90,N20_K2_M12_I90.xlsx,11.4499702454
AM,2345,sample1280,20260827,I91,91,N20_K2_M12_I91.xlsx,10.8129501343
AM,2345,sample1280,20260827,I92,92,N20_K2_M12_I92.xlsx,9.44742965698
AM,2345,sample1280,20260827,I93,93,N20_K2_M12_I93.xlsx,10.2747831345
AM,2345,sample1280,20260827,I94,94,N20_K2_M12_I94.xlsx,9.56538772583
AM,2345,sample1280,20260827,I95,95,N20_K2_M12_I95.xlsx,10.0919675827
AM,2345,sample1280,20260827,I96,96,N20_K2_M12_I96.xlsx,9.9745349884
AM,2345,sample1280,20260827,I97,97,N20_K2_M12_I97.xlsx,10.745718956
AM,2345,sample1280,20260827,I98,98,N20_K2_M12_I98.xlsx,9.2210187912
AM,2345,sample1280,20260827,I99,99,N20_K2_M12_I99.xlsx,10.5286588669
AM,2345,sample1280,20260827,I100,100,N20_K2_M12_I100.xlsx,10.1342201233
AM,3456,greedy,20260827,I1,1,N20_K2_M12_I1.xlsx,11.0018415451
AM,3456,greedy,20260827,I2,2,N20_K2_M12_I2.xlsx,12.0218715668
AM,3456,greedy,20260827,I3,3,N20_K2_M12_I3.xlsx,10.3733482361
AM,3456,greedy,20260827,I4,4,N20_K2_M12_I4.xlsx,9.56029987335
AM,3456,greedy,20260827,I5,5,N20_K2_M12_I5.xlsx,11.0859661102
AM,3456,greedy,20260827,I6,6,N20_K2_M12_I6.xlsx,13.4154624939
AM,3456,greedy,20260827,I7,7,N20_K2_M12_I7.xlsx,13.0914134979
AM,3456,greedy,20260827,I8,8,N20_K2_M12_I8.xlsx,12.4076442719
AM,3456,greedy,20260827,I9,9,N20_K2_M12_I9.xlsx,12.2807092667
AM,3456,greedy,20260827,I10,10,N20_K2_M12_I10.xlsx,12.2334222794
AM,3456,greedy,20260827,I11,11,N20_K2_M12_I11.xlsx,12.4455251694
AM,3456,greedy,20260827,I12,12,N20_K2_M12_I12.xlsx,8.03798103333
AM,3456,greedy,20260827,I13,13,N20_K2_M12_I13.xlsx,11.0484657288
AM,3456,greedy,20260827,I14,14,N20_K2_M12_I14.xlsx,9.50667285919
AM,3456,greedy,20260827,I15,15,N20_K2_M12_I15.xlsx,10.865527153
AM,3456,greedy,20260827,I16,16,N20_K2_M12_I16.xlsx,11.0853290558
AM,3456,greedy,20260827,I17,17,N20_K2_M12_I17.xlsx,10.8222484589
AM,3456,greedy,20260827,I18,18,N20_K2_M12_I18.xlsx,11.2936944962
AM,3456,greedy,20260827,I19,19,N20_K2_M12_I19.xlsx,10.1695861816
AM,3456,greedy,20260827,I20,20,N20_K2_M12_I20.xlsx,12.5471096039
AM,3456,greedy,20260827,I21,21,N20_K2_M12_I21.xlsx,12.2499675751
AM,3456,greedy,20260827,I22,22,N20_K2_M12_I22.xlsx,12.1719112396
AM,3456,greedy,20260827,I23,23,N20_K2_M12_I23.xlsx,12.885424614
AM,3456,greedy,20260827,I24,24,N20_K2_M12_I24.xlsx,13.7015094757
AM,3456,greedy,20260827,I25,25,N20_K2_M12_I25.xlsx,10.0666809082
AM,3456,greedy,20260827,I26,26,N20_K2_M12_I26.xlsx,11.0267915726
AM,3456,greedy,20260827,I27,27,N20_K2_M12_I27.xlsx,10.4252300262
AM,3456,greedy,20260827,I28,28,N20_K2_M12_I28.xlsx,12.7146959305
AM,3456,greedy,20260827,I29,29,N20_K2_M12_I29.xlsx,11.7699956894
AM,3456,greedy,20260827,I30,30,N20_K2_M12_I30.xlsx,12.5081357956
AM,3456,greedy,20260827,I31,31,N20_K2_M12_I31.xlsx,8.85554599762
AM,3456,greedy,20260827,I32,32,N20_K2_M12_I32.xlsx,8.98925018311
AM,3456,greedy,20260827,I33,33,N20_K2_M12_I33.xlsx,10.3181800842
AM,3456,greedy,20260827,I34,34,N20_K2_M12_I34.xlsx,12.3344984055
AM,3456,greedy,20260827,I35,35,N20_K2_M12_I35.xlsx,12.8835887909
AM,3456,greedy,20260827,I36,36,N20_K2_M12_I36.xlsx,10.4148178101
AM,3456,greedy,20260827,I37,37,N20_K2_M12_I37.xlsx,12.7946281433
AM,3456,greedy,20260827,I38,38,N20_K2_M12_I38.xlsx,10.62895298
AM,3456,greedy,20260827,I39,39,N20_K2_M12_I39.xlsx,12.2819290161
AM,3456,greedy,20260827,I40,40,N20_K2_M12_I40.xlsx,11.1284942627
AM,3456,greedy,20260827,I41,41,N20_K2_M12_I41.xlsx,12.3036899567
AM,3456,greedy,20260827,I42,42,N20_K2_M12_I42.xlsx,12.9900941849
AM,3456,greedy,20260827,I43,43,N20_K2_M12_I43.xlsx,11.9420595169
AM,3456,greedy,20260827,I44,44,N20_K2_M12_I44.xlsx,12.3330173492
AM,3456,greedy,20260827,I45,45,N20_K2_M12_I45.xlsx,11.5592298508
AM,3456,greedy,20260827,I46,46,N20_K2_M12_I46.xlsx,8.34890556335
AM,3456,greedy,20260827,I47,47,N20_K2_M12_I47.xlsx,10.3215036392
AM,3456,greedy,20260827,I48,48,N20_K2_M12_I48.xlsx,10.0084285736
AM,3456,greedy,20260827,I49,49,N20_K2_M12_I49.xlsx,11.5951766968
AM,3456,greedy,20260827,I50,50,N20_K2_M12_I50.xlsx,12.86236763
AM,3456,greedy,20260827,I51,51,N20_K2_M12_I51.xlsx,11.2640571594
AM,3456,greedy,20260827,I52,52,N20_K2_M12_I52.xlsx,12.016459465
AM,3456,greedy,20260827,I53,53,N20_K2_M12_I53.xlsx,11.2691745758
AM,3456,greedy,20260827,I54,54,N20_K2_M12_I54.xlsx,10.9422655106
AM,3456,greedy,20260827,I55,55,N20_K2_M12_I55.xlsx,12.4294729233
AM,3456,greedy,20260827,I56,56,N20_K2_M12_I56.xlsx,13.7109031677
AM,3456,greedy,20260827,I57,57,N20_K2_M12_I57.xlsx,12.1507825851
AM,3456,greedy,20260827,I58,58,N20_K2_M12_I58.xlsx,9.07305526733
AM,3456,greedy,20260827,I59,59,N20_K2_M12_I59.xlsx,10.348449707
AM,3456,greedy,20260827,I60,60,N20_K2_M12_I60.xlsx,10.3938007355
AM,3456,greedy,20260827,I61,61,N20_K2_M12_I61.xlsx,12.0040893555
AM,3456,greedy,20260827,I62,62,N20_K2_M12_I62.xlsx,10.7972955704
AM,3456,greedy,20260827,I63,63,N20_K2_M12_I63.xlsx,10.7568893433
AM,3456,greedy,20260827,I64,64,N20_K2_M12_I64.xlsx,11.1674518585
AM,3456,greedy,20260827,I65,65,N20_K2_M12_I65.xlsx,13.3256034851
AM,3456,greedy,20260827,I66,66,N20_K2_M12_I66.xlsx,10.8865699768
AM,3456,greedy,20260827,I67,67,N20_K2_M12_I67.xlsx,12.1208972931
AM,3456,greedy,20260827,I68,68,N20_K2_M12_I68.xlsx,11.0776805878
AM,3456,greedy,20260827,I69,69,N20_K2_M12_I69.xlsx,11.7116355896
AM,3456,greedy,20260827,I70,70,N20_K2_M12_I70.xlsx,13.3154420853
AM,3456,greedy,20260827,I71,71,N20_K2_M12_I71.xlsx,12.2224817276
AM,3456,greedy,20260827,I72,72,N20_K2_M12_I72.xlsx,11.3907680511
AM,3456,greedy,20260827,I73,73,N20_K2_M12_I73.xlsx,10.4690828323
AM,3456,greedy,20260827,I74,74,N20_K2_M12_I74.xlsx,12.3348808289
AM,3456,greedy,20260827,I75,75,N20_K2_M12_I75.xlsx,10.7002649307
AM,3456,greedy,20260827,I76,76,N20_K2_M12_I76.xlsx,12.5608682632
AM,3456,greedy,20260827,I77,77,N20_K2_M12_I77.xlsx,10.304359436
AM,3456,greedy,20260827,I78,78,N20_K2_M12_I78.xlsx,10.2146539688
AM,3456,greedy,20260827,I79,79,N20_K2_M12_I79.xlsx,12.7915410995
AM,3456,greedy,20260827,I80,80,N20_K2_M12_I80.xlsx,11.2256278992
AM,3456,greedy,20260827,I81,81,N20_K2_M12_I81.xlsx,11.8591251373
AM,3456,greedy,20260827,I82,82,N20_K2_M12_I82.xlsx,11.9559965134
AM,3456,greedy,20260827,I83,83,N20_K2_M12_I83.xlsx,11.6476306915
AM,3456,greedy,20260827,I84,84,N20_K2_M12_I84.xlsx,11.3260498047
AM,3456,greedy,20260827,I85,85,N20_K2_M12_I85.xlsx,13.7149925232
AM,3456,greedy,20260827,I86,86,N20_K2_M12_I86.xlsx,10.4730634689
AM,3456,greedy,20260827,I87,87,N20_K2_M12_I87.xlsx,9.64269256592
AM,3456,greedy,20260827,I88,88,N20_K2_M12_I88.xlsx,11.1297578812
AM,3456,greedy,20260827,I89,89,N20_K2_M12_I89.xlsx,11.5250244141
AM,3456,greedy,20260827,I90,90,N20_K2_M12_I90.xlsx,12.2768068314
AM,3456,greedy,20260827,I91,91,N20_K2_M12_I91.xlsx,11.2065067291
AM,3456,greedy,20260827,I92,92,N20_K2_M12_I92.xlsx,9.56408119202
AM,3456,greedy,20260827,I93,93,N20_K2_M12_I93.xlsx,11.0233955383
AM,3456,greedy,20260827,I94,94,N20_K2_M12_I94.xlsx,10.1181583405
AM,3456,greedy,20260827,I95,95,N20_K2_M12_I95.xlsx,10.0954427719
AM,3456,greedy,20260827,I96,96,N20_K2_M12_I96.xlsx,11.4183006287
AM,3456,greedy,20260827,I97,97,N20_K2_M12_I97.xlsx,11.4053440094
AM,3456,greedy,20260827,I98,98,N20_K2_M12_I98.xlsx,9.99146842957
AM,3456,greedy,20260827,I99,99,N20_K2_M12_I99.xlsx,11.0490131378
AM,3456,greedy,20260827,I100,100,N20_K2_M12_I100.xlsx,12.2656974792
AM,3456,sample1280,20260827,I1,1,N20_K2_M12_I1.xlsx,10.9006996155
AM,3456,sample1280,20260827,I2,2,N20_K2_M12_I2.xlsx,10.9935684204
AM,3456,sample1280,20260827,I3,3,N20_K2_M12_I3.xlsx,9.89853858948
AM,3456,sample1280,20260827,I4,4,N20_K2_M12_I4.xlsx,8.78032493591
AM,3456,sample1280,20260827,I5,5,N20_K2_M12_I5.xlsx,10.0650405884
AM,3456,sample1280,20260827,I6,6,N20_K2_M12_I6.xlsx,12.1529550552
AM,3456,sample1280,20260827,I7,7,N20_K2_M12_I7.xlsx,12.3985710144
AM,3456,sample1280,20260827,I8,8,N20_K2_M12_I8.xlsx,11.9322929382
AM,3456,sample1280,20260827,I9,9,N20_K2_M12_I9.xlsx,10.6715421677
AM,3456,sample1280,20260827,I10,10,N20_K2_M12_I10.xlsx,11.4959354401
AM,3456,sample1280,20260827,I11,11,N20_K2_M12_I11.xlsx,11.1430053711
AM,3456,sample1280,20260827,I12,12,N20_K2_M12_I12.xlsx,7.5348777771
AM,3456,sample1280,20260827,I13,13,N20_K2_M12_I13.xlsx,10.645359993
AM,3456,sample1280,20260827,I14,14,N20_K2_M12_I14.xlsx,8.71671485901
AM,3456,sample1280,20260827,I15,15,N20_K2_M12_I15.xlsx,10.0513849258
AM,3456,sample1280,20260827,I16,16,N20_K2_M12_I16.xlsx,10.5483961105
AM,3456,sample1280,20260827,I17,17,N20_K2_M12_I17.xlsx,10.0296258926
AM,3456,sample1280,20260827,I18,18,N20_K2_M12_I18.xlsx,10.6846923828
AM,3456,sample1280,20260827,I19,19,N20_K2_M12_I19.xlsx,10.0693645477
AM,3456,sample1280,20260827,I20,20,N20_K2_M12_I20.xlsx,11.5715293884
AM,3456,sample1280,20260827,I21,21,N20_K2_M12_I21.xlsx,12.2433958054
AM,3456,sample1280,20260827,I22,22,N20_K2_M12_I22.xlsx,11.3889598846
AM,3456,sample1280,20260827,I23,23,N20_K2_M12_I23.xlsx,12.2083673477
AM,3456,sample1280,20260827,I24,24,N20_K2_M12_I24.xlsx,12.6308689117
AM,3456,sample1280,20260827,I25,25,N20_K2_M12_I25.xlsx,9.4940662384
AM,3456,sample1280,20260827,I26,26,N20_K2_M12_I26.xlsx,11.3753471375
AM,3456,sample1280,20260827,I27,27,N20_K2_M12_I27.xlsx,10.1013689041
AM,3456,sample1280,20260827,I28,28,N20_K2_M12_I28.xlsx,11.6290836334
AM,3456,sample1280,20260827,I29,29,N20_K2_M12_I29.xlsx,11.1806211472
AM,3456,sample1280,20260827,I30,30,N20_K2_M12_I30.xlsx,10.5855922699
AM,3456,sample1280,20260827,I31,31,N20_K2_M12_I31.xlsx,8.41844558716
AM,3456,sample1280,20260827,I32,32,N20_K2_M12_I32.xlsx,8.5111656189
AM,3456,sample1280,20260827,I33,33,N20_K2_M12_I33.xlsx,9.22860240936
AM,3456,sample1280,20260827,I34,34,N20_K2_M12_I34.xlsx,11.7739677429
AM,3456,sample1280,20260827,I35,35,N20_K2_M12_I35.xlsx,11.6036977768
AM,3456,sample1280,20260827,I36,36,N20_K2_M12_I36.xlsx,9.83848953247
AM,3456,sample1280,20260827,I37,37,N20_K2_M12_I37.xlsx,12.3337068558
AM,3456,sample1280,20260827,I38,38,N20_K2_M12_I38.xlsx,9.83554267883
AM,3456,sample1280,20260827,I39,39,N20_K2_M12_I39.xlsx,11.356385231
AM,3456,sample1280,20260827,I40,40,N20_K2_M12_I40.xlsx,9.86896133423
AM,3456,sample1280,20260827,I41,41,N20_K2_M12_I41.xlsx,10.6132926941
AM,3456,sample1280,20260827,I42,42,N20_K2_M12_I42.xlsx,11.2134809494
AM,3456,sample1280,20260827,I43,43,N20_K2_M12_I43.xlsx,9.24474620819
AM,3456,sample1280,20260827,I44,44,N20_K2_M12_I44.xlsx,11.5645141602
AM,3456,sample1280,20260827,I45,45,N20_K2_M12_I45.xlsx,11.0311222076
AM,3456,sample1280,20260827,I46,46,N20_K2_M12_I46.xlsx,7.93698406219
AM,3456,sample1280,20260827,I47,47,N20_K2_M12_I47.xlsx,9.55525588989
AM,3456,sample1280,20260827,I48,48,N20_K2_M12_I48.xlsx,9.50306987762
AM,3456,sample1280,20260827,I49,49,N20_K2_M12_I49.xlsx,10.0157184601
AM,3456,sample1280,20260827,I50,50,N20_K2_M12_I50.xlsx,12.6144227982
AM,3456,sample1280,20260827,I51,51,N20_K2_M12_I51.xlsx,10.9097642899
AM,3456,sample1280,20260827,I52,52,N20_K2_M12_I52.xlsx,10.7764568329
AM,3456,sample1280,20260827,I53,53,N20_K2_M12_I53.xlsx,10.4929618835
AM,3456,sample1280,20260827,I54,54,N20_K2_M12_I54.xlsx,9.89826011658
AM,3456,sample1280,20260827,I55,55,N20_K2_M12_I55.xlsx,11.8243465424
AM,3456,sample1280,20260827,I56,56,N20_K2_M12_I56.xlsx,12.1530895233
AM,3456,sample1280,20260827,I57,57,N20_K2_M12_I57.xlsx,11.4062824249
AM,3456,sample1280,20260827,I58,58,N20_K2_M12_I58.xlsx,8.90523433685
AM,3456,sample1280,20260827,I59,59,N20_K2_M12_I59.xlsx,9.56558132172
AM,3456,sample1280,20260827,I60,60,N20_K2_M12_I60.xlsx,9.60161781311
AM,3456,sample1280,20260827,I61,61,N20_K2_M12_I61.xlsx,10.8684225082
AM,3456,sample1280,20260827,I62,62,N20_K2_M12_I62.xlsx,10.0170383453
AM,3456,sample1280,20260827,I63,63,N20_K2_M12_I63.xlsx,10.4425296783
AM,3456,sample1280,20260827,I64,64,N20_K2_M12_I64.xlsx,10.1568784714
AM,3456,sample1280,20260827,I65,65,N20_K2_M12_I65.xlsx,13.1730566025
AM,3456,sample1280,20260827,I66,66,N20_K2_M12_I66.xlsx,10.8293476105
AM,3456,sample1280,20260827,I67,67,N20_K2_M12_I67.xlsx,10.3781557083
AM,3456,sample1280,20260827,I68,68,N20_K2_M12_I68.xlsx,10.1418170929
AM,3456,sample1280,20260827,I69,69,N20_K2_M12_I69.xlsx,10.9272994995
AM,3456,sample1280,20260827,I70,70,N20_K2_M12_I70.xlsx,10.641919136
AM,3456,sample1280,20260827,I71,71,N20_K2_M12_I71.xlsx,11.6042442322
AM,3456,sample1280,20260827,I72,72,N20_K2_M12_I72.xlsx,11.072262764
AM,3456,sample1280,20260827,I73,73,N20_K2_M12_I73.xlsx,9.47978591919
AM,3456,sample1280,20260827,I74,74,N20_K2_M12_I74.xlsx,10.7102231979
AM,3456,sample1280,20260827,I75,75,N20_K2_M12_I75.xlsx,9.52634048462
AM,3456,sample1280,20260827,I76,76,N20_K2_M12_I76.xlsx,12.34719944
AM,3456,sample1280,20260827,I77,77,N20_K2_M12_I77.xlsx,10.009885788
AM,3456,sample1280,20260827,I78,78,N20_K2_M12_I78.xlsx,9.94828414917
AM,3456,sample1280,20260827,I79,79,N20_K2_M12_I79.xlsx,11.2279520035
AM,3456,sample1280,20260827,I80,80,N20_K2_M12_I80.xlsx,11.081653595
AM,3456,sample1280,20260827,I81,81,N20_K2_M12_I81.xlsx,10.947640419
AM,3456,sample1280,20260827,I82,82,N20_K2_M12_I82.xlsx,10.0956792831
AM,3456,sample1280,20260827,I83,83,N20_K2_M12_I83.xlsx,10.9600419998
AM,3456,sample1280,20260827,I84,84,N20_K2_M12_I84.xlsx,10.5940704346
AM,3456,sample1280,20260827,I85,85,N20_K2_M12_I85.xlsx,11.8858642578
AM,3456,sample1280,20260827,I86,86,N20_K2_M12_I86.xlsx,10.410320282
AM,3456,sample1280,20260827,I87,87,N20_K2_M12_I87.xlsx,9.26223754883
AM,3456,sample1280,20260827,I88,88,N20_K2_M12_I88.xlsx,9.56108379364
AM,3456,sample1280,20260827,I89,89,N20_K2_M12_I89.xlsx,10.9849491119
AM,3456,sample1280,20260827,I90,90,N20_K2_M12_I90.xlsx,11.3044176102
AM,3456,sample1280,20260827,I91,91,N20_K2_M12_I91.xlsx,10.2621231079
AM,3456,sample1280,20260827,I92,92,N20_K2_M12_I92.xlsx,8.85920524597
AM,3456,sample1280,20260827,I93,93,N20_K2_M12_I93.xlsx,10.277759552
AM,3456,sample1280,20260827,I94,94,N20_K2_M12_I94.xlsx,9.58693981171
AM,3456,sample1280,20260827,I95,95,N20_K2_M12_I95.xlsx,9.8340549469
AM,3456,sample1280,20260827,I96,96,N20_K2_M12_I96.xlsx,10.3015918732
AM,3456,sample1280,20260827,I97,97,N20_K2_M12_I97.xlsx,10.5641202927
AM,3456,sample1280,20260827,I98,98,N20_K2_M12_I98.xlsx,9.32537078857
AM,3456,sample1280,20260827,I99,99,N20_K2_M12_I99.xlsx,10.5508642197
AM,3456,sample1280,20260827,I100,100,N20_K2_M12_I100.xlsx,10.6197834015
Co-HeT,1234,greedy,20260827,I1,1,N20_K2_M12_I1.xlsx,10.7755470276
Co-HeT,1234,greedy,20260827,I2,2,N20_K2_M12_I2.xlsx,11.1876955032
Co-HeT,1234,greedy,20260827,I3,3,N20_K2_M12_I3.xlsx,10.070318222
Co-HeT,1234,greedy,20260827,I4,4,N20_K2_M12_I4.xlsx,9.11536598206
Co-HeT,1234,greedy,20260827,I5,5,N20_K2_M12_I5.xlsx,9.89543437958
Co-HeT,1234,greedy,20260827,I6,6,N20_K2_M12_I6.xlsx,11.8255691528
Co-HeT,1234,greedy,20260827,I7,7,N20_K2_M12_I7.xlsx,12.1397247314
Co-HeT,1234,greedy,20260827,I8,8,N20_K2_M12_I8.xlsx,11.5821495056
Co-HeT,1234,greedy,20260827,I9,9,N20_K2_M12_I9.xlsx,10.1561012268
Co-HeT,1234,greedy,20260827,I10,10,N20_K2_M12_I10.xlsx,10.8092470169
Co-HeT,1234,greedy,20260827,I11,11,N20_K2_M12_I11.xlsx,10.9962081909
Co-HeT,1234,greedy,20260827,I12,12,N20_K2_M12_I12.xlsx,8.05189704895
Co-HeT,1234,greedy,20260827,I13,13,N20_K2_M12_I13.xlsx,11.125954628
Co-HeT,1234,greedy,20260827,I14,14,N20_K2_M12_I14.xlsx,8.88018989563
Co-HeT,1234,greedy,20260827,I15,15,N20_K2_M12_I15.xlsx,9.96295547485
Co-HeT,1234,greedy,20260827,I16,16,N20_K2_M12_I16.xlsx,10.6824502945
Co-HeT,1234,greedy,20260827,I17,17,N20_K2_M12_I17.xlsx,9.50703430176
Co-HeT,1234,greedy,20260827,I18,18,N20_K2_M12_I18.xlsx,10.8997535706
Co-HeT,1234,greedy,20260827,I19,19,N20_K2_M12_I19.xlsx,9.92284393311
Co-HeT,1234,greedy,20260827,I20,20,N20_K2_M12_I20.xlsx,11.1604862213
Co-HeT,1234,greedy,20260827,I21,21,N20_K2_M12_I21.xlsx,11.1782188416
Co-HeT,1234,greedy,20260827,I22,22,N20_K2_M12_I22.xlsx,11.5377388
Co-HeT,1234,greedy,20260827,I23,23,N20_K2_M12_I23.xlsx,12.3570108414
Co-HeT,1234,greedy,20260827,I24,24,N20_K2_M12_I24.xlsx,12.2372436523
Co-HeT,1234,greedy,20260827,I25,25,N20_K2_M12_I25.xlsx,9.66283321381
Co-HeT,1234,greedy,20260827,I26,26,N20_K2_M12_I26.xlsx,10.968996048
Co-HeT,1234,greedy,20260827,I27,27,N20_K2_M12_I27.xlsx,10.0643634796
Co-HeT,1234,greedy,20260827,I28,28,N20_K2_M12_I28.xlsx,11.4992599487
Co-HeT,1234,greedy,20260827,I29,29,N20_K2_M12_I29.xlsx,11.4260864258
Co-HeT,1234,greedy,20260827,I30,30,N20_K2_M12_I30.xlsx,10.5869102478
Co-HeT,1234,greedy,20260827,I31,31,N20_K2_M12_I31.xlsx,8.53678131104
Co-HeT,1234,greedy,20260827,I32,32,N20_K2_M12_I32.xlsx,7.87486934662
Co-HeT,1234,greedy,20260827,I33,33,N20_K2_M12_I33.xlsx,8.6823720932
Co-HeT,1234,greedy,20260827,I34,34,N20_K2_M12_I34.xlsx,11.1255016327
Co-HeT,1234,greedy,20260827,I35,35,N20_K2_M12_I35.xlsx,12.1846523285
Co-HeT,1234,greedy,20260827,I36,36,N20_K2_M12_I36.xlsx,9.24834060669
Co-HeT,1234,greedy,20260827,I37,37,N20_K2_M12_I37.xlsx,12.1147155762
Co-HeT,1234,greedy,20260827,I38,38,N20_K2_M12_I38.xlsx,10.0423383713
